Gene_stable_ID	CHR
ENSG00000114315	3
ENSG00000166228	10
ENSG00000213210	7
ENSG00000170279	7
ENSG00000278175	9
ENSG00000175066	3
ENSG00000213209	7
ENSG00000253204	8
ENSG00000270200	7
ENSG00000273314	7
ENSG00000186185	17
ENSG00000271409	10
ENSG00000259267	10
ENSG00000165071	8
ENSG00000111716	12
ENSG00000166220	10
ENSG00000106462	7
ENSG00000258977	14
ENSG00000140022	14
ENSG00000130522	19
ENSG00000107819	10
ENSG00000241464	19
ENSG00000270332	9
ENSG00000130520	19
ENSG00000203279	9
ENSG00000265768	14
ENSG00000165949	14
ENSG00000230074	9
ENSG00000168615	8
ENSG00000236311	10
ENSG00000234506	9
ENSG00000267334	17
ENSG00000131094	17
ENSG00000107807	10
ENSG00000267788	17
ENSG00000175611	9
ENSG00000264548	17
ENSG00000275888	17
ENSG00000279632	11
ENSG00000265692	17
ENSG00000260563	17
ENSG00000256591	11
ENSG00000173762	17
ENSG00000138172	10
ENSG00000130517	19
ENSG00000213123	3
ENSG00000232104	9
ENSG00000229996	2
ENSG00000204262	2
ENSG00000236924	9
ENSG00000273485	10
ENSG00000167985	11
ENSG00000234699	10
ENSG00000113790	3
ENSG00000185933	10
ENSG00000205436	14
ENSG00000139330	12
ENSG00000276291	9
ENSG00000183128	10
ENSG00000235470	10
ENSG00000226431	10
ENSG00000175489	19
ENSG00000273108	10
ENSG00000127328	12
ENSG00000222503	10
ENSG00000280693	10
ENSG00000260461	10
ENSG00000141574	17
ENSG00000129493	14
ENSG00000241770	3
ENSG00000229325	3
ENSG00000107960	10
ENSG00000261826	3
ENSG00000130511	19
ENSG00000176956	8
ENSG00000229178	3
ENSG00000198491	3
ENSG00000162148	11
ENSG00000234270	3
ENSG00000233901	9
ENSG00000240541	3
ENSG00000251712	7
ENSG00000275586	7
ENSG00000239468	7
ENSG00000252316	7
ENSG00000202354	7
ENSG00000201098	7
ENSG00000281189	7
ENSG00000155660	7
ENSG00000242086	3
ENSG00000236104	6
ENSG00000224020	9
ENSG00000266754	10
ENSG00000227905	10
ENSG00000228623	9
ENSG00000204209	6
ENSG00000171862	10
ENSG00000185942	8
ENSG00000226197	9
ENSG00000202528	7
ENSG00000234565	7
ENSG00000112977	5
ENSG00000232939	9
ENSG00000055118	7
ENSG00000203993	9
ENSG00000182459	17
ENSG00000278910	9
ENSG00000105339	8
ENSG00000259962	16
ENSG00000278964	17
ENSG00000258443	14
ENSG00000260011	17
ENSG00000262714	16
ENSG00000255931	11
ENSG00000258695	14
ENSG00000227355	9
ENSG00000279741	16
ENSG00000280027	16
ENSG00000184227	14
ENSG00000204950	11
ENSG00000181396	17
ENSG00000252569	16
ENSG00000259926	16
ENSG00000279344	16
ENSG00000279878	11
ENSG00000249437	5
ENSG00000279722	16
ENSG00000256443	11
ENSG00000276102	11
ENSG00000226752	9
ENSG00000149016	11
ENSG00000166971	16
ENSG00000258408	14
ENSG00000119673	14
ENSG00000149480	11
ENSG00000258524	14
ENSG00000280913	10
ENSG00000236404	9
ENSG00000279026	14
ENSG00000177465	14
ENSG00000265366	10
ENSG00000205669	14
ENSG00000215097	10
ENSG00000238405	10
ENSG00000243289	10
ENSG00000258972	14
ENSG00000119661	14
ENSG00000105655	19
ENSG00000204179	10
ENSG00000239969	7
ENSG00000229596	6
ENSG00000152093	2
ENSG00000204695	6
ENSG00000137204	6
ENSG00000135205	7
ENSG00000236668	9
ENSG00000223478	9
ENSG00000264812	17
ENSG00000201239	17
ENSG00000279066	17
ENSG00000224048	2
ENSG00000023318	9
ENSG00000178927	17
ENSG00000251907	14
ENSG00000258660	14
ENSG00000275191	16
ENSG00000176903	14
ENSG00000261630	16
ENSG00000149499	11
ENSG00000280392	16
ENSG00000260194	16
ENSG00000156030	14
ENSG00000204991	16
ENSG00000201565	7
ENSG00000228019	7
ENSG00000273448	7
ENSG00000264494	7
ENSG00000270694	7
ENSG00000203499	8
ENSG00000270555	7
ENSG00000266569	7
ENSG00000274656	7
ENSG00000272843	7
ENSG00000115694	2
ENSG00000106133	7
ENSG00000146215	6
ENSG00000177570	8
ENSG00000145494	5
ENSG00000163959	3
ENSG00000113263	5
ENSG00000155428	7
ENSG00000276270	19
ENSG00000010361	19
ENSG00000219222	6
ENSG00000104635	8
ENSG00000220614	6
ENSG00000174353	7
ENSG00000179157	6
ENSG00000197594	6
ENSG00000139263	12
ENSG00000264741	14
ENSG00000163728	3
ENSG00000259065	14
ENSG00000141002	16
ENSG00000258586	14
ENSG00000270576	14
ENSG00000140043	14
ENSG00000198677	5
ENSG00000205584	7
ENSG00000276178	7
ENSG00000229018	7
ENSG00000201282	7
ENSG00000273897	7
ENSG00000273927	7
ENSG00000277125	7
ENSG00000274984	7
ENSG00000199913	7
ENSG00000174384	7
ENSG00000233523	7
ENSG00000277072	7
ENSG00000123965	7
ENSG00000158806	8
ENSG00000239069	7
ENSG00000276592	7
ENSG00000277675	7
ENSG00000263081	7
ENSG00000275121	7
ENSG00000276840	7
ENSG00000267828	7
ENSG00000269194	19
ENSG00000161642	12
ENSG00000273598	7
ENSG00000268006	19
ENSG00000202021	7
ENSG00000278416	7
ENSG00000199870	7
ENSG00000228285	6
ENSG00000275930	7
ENSG00000225644	6
ENSG00000146722	7
ENSG00000250229	4
ENSG00000237649	6
ENSG00000104960	19
ENSG00000180801	4
ENSG00000258653	14
ENSG00000236609	7
ENSG00000205903	7
ENSG00000249304	4
ENSG00000223300	14
ENSG00000248716	4
ENSG00000273711	14
ENSG00000280270	3
ENSG00000236489	3
ENSG00000239381	3
ENSG00000125089	4
ENSG00000119725	14
ENSG00000240063	3
ENSG00000228010	7
ENSG00000198580	7
ENSG00000145191	3
ENSG00000164631	7
ENSG00000254964	11
ENSG00000149489	11
ENSG00000204194	6
ENSG00000259707	15
ENSG00000228141	15
ENSG00000112511	6
ENSG00000149541	11
ENSG00000259315	15
ENSG00000187953	7
ENSG00000279758	15
ENSG00000259442	15
ENSG00000236804	1
ENSG00000250988	15
ENSG00000231072	1
ENSG00000273406	1
ENSG00000158815	8
ENSG00000185946	1
ENSG00000252690	15
ENSG00000277327	7
ENSG00000186628	15
ENSG00000267048	16
ENSG00000258839	16
ENSG00000177675	12
ENSG00000106077	7
ENSG00000198211	16
ENSG00000158863	8
ENSG00000089597	11
ENSG00000259006	16
ENSG00000141013	16
ENSG00000145912	5
ENSG00000132911	5
ENSG00000162627	1
ENSG00000164256	5
ENSG00000277864	15
ENSG00000156232	15
ENSG00000276528	7
ENSG00000276771	7
ENSG00000274864	7
ENSG00000274396	7
ENSG00000277694	7
ENSG00000146648	7
ENSG00000111783	12
ENSG00000166192	15
ENSG00000275074	8
ENSG00000069018	5
ENSG00000152592	4
ENSG00000112514	6
ENSG00000134262	1
ENSG00000268047	19
ENSG00000168453	8
ENSG00000265954	19
ENSG00000269352	19
ENSG00000221819	16
ENSG00000243568	15
ENSG00000260173	15
ENSG00000222019	16
ENSG00000175318	15
ENSG00000039650	19
ENSG00000261812	16
ENSG00000118785	4
ENSG00000260507	16
ENSG00000261172	16
ENSG00000222359	16
ENSG00000277349	16
ENSG00000003249	16
ENSG00000051382	3
ENSG00000168397	2
ENSG00000259843	16
ENSG00000261835	16
ENSG00000273829	16
ENSG00000260298	16
ENSG00000279356	16
ENSG00000137817	15
ENSG00000202124	16
ENSG00000260381	16
ENSG00000258891	14
ENSG00000260031	16
ENSG00000226715	1
ENSG00000252526	16
ENSG00000207649	16
ENSG00000270140	14
ENSG00000199472	14
ENSG00000070915	16
ENSG00000100583	14
ENSG00000165555	14
ENSG00000031698	1
ENSG00000150175	10
ENSG00000243414	5
ENSG00000188199	10
ENSG00000140067	14
ENSG00000205572	5
ENSG00000107779	10
ENSG00000168476	8
ENSG00000186815	12
ENSG00000168952	14
ENSG00000265458	17
ENSG00000279744	17
ENSG00000266445	17
ENSG00000266236	17
ENSG00000197283	6
ENSG00000265110	17
ENSG00000279660	17
ENSG00000265445	17
ENSG00000237377	17
ENSG00000125409	17
ENSG00000051596	5
ENSG00000109501	4
ENSG00000122375	10
ENSG00000176171	10
ENSG00000182185	14
ENSG00000228271	3
ENSG00000235126	3
ENSG00000162695	1
ENSG00000200437	17
ENSG00000279567	17
ENSG00000230304	3
ENSG00000266667	17
ENSG00000239888	17
ENSG00000144736	3
ENSG00000277959	10
ENSG00000273521	10
ENSG00000279982	10
ENSG00000107562	10
ENSG00000109099	17
ENSG00000135074	5
ENSG00000214146	3
ENSG00000226419	1
ENSG00000273327	10
ENSG00000231888	3
ENSG00000214279	10
ENSG00000225058	3
ENSG00000198471	3
ENSG00000233308	3
ENSG00000236864	3
ENSG00000230401	3
ENSG00000273455	3
ENSG00000168481	8
ENSG00000276407	3
ENSG00000244541	3
ENSG00000273336	10
ENSG00000134184	1
ENSG00000172493	4
ENSG00000185085	11
ENSG00000228952	3
ENSG00000130649	10
ENSG00000234742	3
ENSG00000255432	11
ENSG00000278615	11
ENSG00000161217	3
ENSG00000243988	16
ENSG00000214756	11
ENSG00000051108	16
ENSG00000206597	11
ENSG00000204922	11
ENSG00000165355	14
ENSG00000162191	11
ENSG00000226777	14
ENSG00000168487	8
ENSG00000258945	14
ENSG00000258777	14
ENSG00000258884	14
ENSG00000278518	10
ENSG00000138675	4
ENSG00000246084	14
ENSG00000171772	10
ENSG00000104973	19
ENSG00000196344	4
ENSG00000113558	5
ENSG00000259162	14
ENSG00000128641	2
ENSG00000169894	7
ENSG00000258603	14
ENSG00000265808	1
ENSG00000259070	14
ENSG00000243861	3
ENSG00000233685	10
ENSG00000233987	3
ENSG00000203772	10
ENSG00000162601	1
ENSG00000232874	3
ENSG00000274993	7
ENSG00000222371	10
ENSG00000179774	10
ENSG00000169876	7
ENSG00000233590	10
ENSG00000186001	3
ENSG00000234102	10
ENSG00000108187	10
ENSG00000177752	4
ENSG00000258743	14
ENSG00000110876	12
ENSG00000123096	12
ENSG00000222636	7
ENSG00000177363	11
ENSG00000274259	6
ENSG00000056291	4
ENSG00000169871	7
ENSG00000213588	6
ENSG00000234857	11
ENSG00000259319	14
ENSG00000213786	7
ENSG00000096746	10
ENSG00000228789	6
ENSG00000259687	14
ENSG00000162188	11
ENSG00000105991	7
ENSG00000273783	14
ENSG00000220113	6
ENSG00000223542	6
ENSG00000261270	16
ENSG00000234567	6
ENSG00000261114	16
ENSG00000238059	6
ENSG00000197386	4
ENSG00000272428	6
ENSG00000258511	14
ENSG00000261290	1
ENSG00000214753	11
ENSG00000278899	6
ENSG00000087237	16
ENSG00000275129	1
ENSG00000233429	7
ENSG00000225923	1
ENSG00000110880	12
ENSG00000120253	6
ENSG00000258498	14
ENSG00000134247	1
ENSG00000105996	7
ENSG00000145868	5
ENSG00000253552	7
ENSG00000187481	1
ENSG00000116752	1
ENSG00000150768	11
ENSG00000132507	17
ENSG00000197576	7
ENSG00000215256	14
ENSG00000275675	10
ENSG00000226086	10
ENSG00000235964	10
ENSG00000272983	10
ENSG00000225965	10
ENSG00000224761	10
ENSG00000273433	7
ENSG00000254369	7
ENSG00000273025	15
ENSG00000234941	10
ENSG00000261460	15
ENSG00000075407	10
ENSG00000106004	7
ENSG00000140488	15
ENSG00000162664	1
ENSG00000257556	14
ENSG00000106006	7
ENSG00000272801	7
ENSG00000120265	6
ENSG00000258733	14
ENSG00000122592	7
ENSG00000270182	7
ENSG00000078399	7
ENSG00000258460	14
ENSG00000075073	10
ENSG00000258867	14
ENSG00000257184	7
ENSG00000178078	19
ENSG00000253187	7
ENSG00000005073	7
ENSG00000236866	1
ENSG00000108175	10
ENSG00000240990	7
ENSG00000134253	1
ENSG00000219433	6
ENSG00000231760	6
ENSG00000273961	7
ENSG00000278334	7
ENSG00000241879	3
ENSG00000276496	7
ENSG00000253508	7
ENSG00000174013	3
ENSG00000277966	7
ENSG00000259922	16
ENSG00000278592	7
ENSG00000278020	7
ENSG00000120256	6
ENSG00000260145	16
ENSG00000106031	7
ENSG00000260148	16
ENSG00000260729	15
ENSG00000140848	16
ENSG00000163915	3
ENSG00000273132	6
ENSG00000268592	6
ENSG00000243766	7
ENSG00000217733	6
ENSG00000260339	15
ENSG00000243007	15
ENSG00000223701	6
ENSG00000277655	1
ENSG00000276609	7
ENSG00000216906	6
ENSG00000223416	1
ENSG00000179361	15
ENSG00000278708	7
ENSG00000213226	1
ENSG00000237418	3
ENSG00000277469	7
ENSG00000277553	7
ENSG00000203722	6
ENSG00000253308	7
ENSG00000179571	1
ENSG00000253405	7
ENSG00000197099	3
ENSG00000197746	10
ENSG00000167580	12
ENSG00000106038	7
ENSG00000132522	17
ENSG00000277149	7
ENSG00000216621	6
ENSG00000275527	15
ENSG00000260919	15
ENSG00000131015	6
ENSG00000252931	15
ENSG00000264406	15
ENSG00000176871	12
ENSG00000259608	15
ENSG00000172661	10
ENSG00000260477	15
ENSG00000227850	1
ENSG00000215094	6
ENSG00000243967	1
ENSG00000112319	6
ENSG00000235777	1
ENSG00000204673	19
ENSG00000260246	1
ENSG00000173218	1
ENSG00000236425	3
ENSG00000168003	11
ENSG00000227433	3
ENSG00000233369	7
ENSG00000279019	16
ENSG00000279803	16
ENSG00000163864	3
ENSG00000252964	15
ENSG00000261077	15
ENSG00000172775	16
ENSG00000200206	15
ENSG00000260125	15
ENSG00000182487	7
ENSG00000259734	15
ENSG00000259636	15
ENSG00000259620	15
ENSG00000214544	7
ENSG00000273540	15
ENSG00000278182	1
ENSG00000172572	12
ENSG00000226755	1
ENSG00000232650	1
ENSG00000215218	5
ENSG00000183508	1
ENSG00000205578	7
ENSG00000159905	19
ENSG00000136315	14
ENSG00000271230	5
ENSG00000168539	11
ENSG00000227712	1
ENSG00000130305	7
ENSG00000037474	5
ENSG00000258702	14
ENSG00000257002	11
ENSG00000174827	1
ENSG00000241082	11
ENSG00000130733	19
ENSG00000151376	11
ENSG00000128872	15
ENSG00000109790	4
ENSG00000258342	14
ENSG00000235943	3
ENSG00000240452	3
ENSG00000226345	3
ENSG00000244706	3
ENSG00000236246	3
ENSG00000215837	3
ENSG00000214900	14
ENSG00000236833	3
ENSG00000279891	3
ENSG00000225770	3
ENSG00000113916	3
ENSG00000234225	1
ENSG00000225005	7
ENSG00000123066	12
ENSG00000261915	17
ENSG00000146755	7
ENSG00000277095	1
ENSG00000236806	1
ENSG00000272150	1
ENSG00000168490	8
ENSG00000215041	17
ENSG00000166352	11
ENSG00000260007	15
ENSG00000197894	4
ENSG00000234283	1
ENSG00000237188	1
ENSG00000077800	7
ENSG00000168385	2
ENSG00000105341	19
ENSG00000270231	1
ENSG00000128973	15
ENSG00000145545	5
ENSG00000168495	8
ENSG00000232780	1
ENSG00000183049	10
ENSG00000274015	14
ENSG00000102931	16
ENSG00000258526	14
ENSG00000136631	1
ENSG00000163872	3
ENSG00000276663	16
ENSG00000260038	16
ENSG00000248677	5
ENSG00000102934	16
ENSG00000112941	5
ENSG00000107745	10
ENSG00000247970	14
ENSG00000260965	16
ENSG00000206709	7
ENSG00000232605	7
ENSG00000259038	14
ENSG00000271456	16
ENSG00000280325	7
ENSG00000258744	14
ENSG00000232019	7
ENSG00000103051	16
ENSG00000229251	7
ENSG00000259003	14
ENSG00000224059	7
ENSG00000153993	7
ENSG00000234911	14
ENSG00000266964	19
ENSG00000251002	14
ENSG00000150773	11
ENSG00000253809	6
ENSG00000163743	4
ENSG00000122068	3
ENSG00000112280	6
ENSG00000273069	7
ENSG00000279005	7
ENSG00000254064	8
ENSG00000232729	7
ENSG00000197181	8
ENSG00000186635	11
ENSG00000262648	7
ENSG00000274070	7
ENSG00000225766	14
ENSG00000258517	14
ENSG00000224721	14
ENSG00000260602	15
ENSG00000274523	7
ENSG00000260657	15
ENSG00000272071	5
ENSG00000200243	5
ENSG00000252117	15
ENSG00000252475	15
ENSG00000252288	15
ENSG00000212550	15
ENSG00000259742	15
ENSG00000250056	5
ENSG00000258602	14
ENSG00000259231	15
ENSG00000167014	15
ENSG00000258704	14
ENSG00000163904	3
ENSG00000170312	10
ENSG00000259304	15
ENSG00000205363	15
ENSG00000259153	14
ENSG00000178997	15
ENSG00000196961	19
ENSG00000235706	14
ENSG00000134545	12
ENSG00000277127	7
ENSG00000202035	7
ENSG00000188763	7
ENSG00000186615	14
ENSG00000125149	16
ENSG00000275328	7
ENSG00000215032	5
ENSG00000146587	7
ENSG00000233847	5
ENSG00000279985	5
ENSG00000276945	5
ENSG00000188725	5
ENSG00000258649	14
ENSG00000140157	15
ENSG00000224647	17
ENSG00000004846	7
ENSG00000247092	14
ENSG00000138207	10
ENSG00000072818	17
ENSG00000169567	5
ENSG00000161267	3
ENSG00000186960	14
ENSG00000274927	1
ENSG00000107863	10
ENSG00000261737	1
ENSG00000264145	1
ENSG00000258673	1
ENSG00000238256	1
ENSG00000265491	1
ENSG00000186687	5
ENSG00000226397	12
ENSG00000246223	14
ENSG00000241026	8
ENSG00000253415	8
ENSG00000258546	12
ENSG00000258449	12
ENSG00000254312	8
ENSG00000276842	12
ENSG00000223281	8
ENSG00000271930	8
ENSG00000229625	8
ENSG00000253180	8
ENSG00000253562	8
ENSG00000118307	12
ENSG00000253532	8
ENSG00000169247	5
ENSG00000267508	19
ENSG00000236583	8
ENSG00000237704	8
ENSG00000263171	17
ENSG00000225017	8
ENSG00000205562	14
ENSG00000206699	8
ENSG00000198765	1
ENSG00000207804	8
ENSG00000174282	17
ENSG00000216069	8
ENSG00000243254	8
ENSG00000235683	8
ENSG00000253539	8
ENSG00000248713	4
ENSG00000253912	8
ENSG00000250566	4
ENSG00000197888	4
ENSG00000257621	14
ENSG00000198258	19
ENSG00000262500	17
ENSG00000164919	8
ENSG00000237172	16
ENSG00000262539	17
ENSG00000228696	17
ENSG00000102871	16
ENSG00000249472	4
ENSG00000251101	4
ENSG00000251074	4
ENSG00000196620	4
ENSG00000248635	4
ENSG00000243708	15
ENSG00000250376	4
ENSG00000135722	16
ENSG00000127252	3
ENSG00000013810	4
ENSG00000129951	19
ENSG00000280232	6
ENSG00000092148	14
ENSG00000227375	3
ENSG00000213113	3
ENSG00000176681	17
ENSG00000253548	3
ENSG00000237167	3
ENSG00000260916	15
ENSG00000265690	16
ENSG00000238043	3
ENSG00000236412	3
ENSG00000228730	3
ENSG00000176623	8
ENSG00000114473	3
ENSG00000140939	16
ENSG00000135317	6
ENSG00000072958	19
ENSG00000132436	7
ENSG00000224335	1
ENSG00000277702	1
ENSG00000143398	1
ENSG00000196123	16
ENSG00000171130	7
ENSG00000265411	17
ENSG00000260075	17
ENSG00000266497	17
ENSG00000185829	17
ENSG00000253417	5
ENSG00000229912	3
ENSG00000148606	10
ENSG00000232783	3
ENSG00000145863	5
ENSG00000188993	4
ENSG00000106052	7
ENSG00000156234	4
ENSG00000184203	3
ENSG00000179044	16
ENSG00000265315	17
ENSG00000232300	17
ENSG00000179046	4
ENSG00000263934	17
ENSG00000137871	15
ENSG00000264940	17
ENSG00000236022	17
ENSG00000205707	12
ENSG00000263206	17
ENSG00000281856	17
ENSG00000253403	5
ENSG00000118990	5
ENSG00000235397	17
ENSG00000247311	5
ENSG00000221540	17
ENSG00000164185	5
ENSG00000166484	17
ENSG00000229964	3
ENSG00000249610	5
ENSG00000250569	8
ENSG00000272139	5
ENSG00000249621	5
ENSG00000254088	8
ENSG00000230102	3
ENSG00000249916	5
ENSG00000115268	19
ENSG00000250328	5
ENSG00000085719	8
ENSG00000274987	12
ENSG00000171988	10
ENSG00000275197	12
ENSG00000278743	12
ENSG00000201439	12
ENSG00000241846	12
ENSG00000279173	12
ENSG00000256079	12
ENSG00000255988	12
ENSG00000138669	4
ENSG00000205693	12
ENSG00000205250	16
ENSG00000258168	12
ENSG00000064692	5
ENSG00000277247	12
ENSG00000257302	12
ENSG00000076248	12
ENSG00000196505	1
ENSG00000102890	16
ENSG00000007255	19
ENSG00000234136	3
ENSG00000225822	3
ENSG00000163961	3
ENSG00000166482	17
ENSG00000273331	3
ENSG00000228028	3
ENSG00000150471	4
ENSG00000273375	3
ENSG00000272989	3
ENSG00000234238	3
ENSG00000117360	1
ENSG00000236438	3
ENSG00000256139	12
ENSG00000139445	12
ENSG00000163958	3
ENSG00000168661	19
ENSG00000253292	8
ENSG00000252238	2
ENSG00000207086	2
ENSG00000233915	8
ENSG00000207192	2
ENSG00000200034	2
ENSG00000239053	2
ENSG00000238962	2
ENSG00000254115	8
ENSG00000201610	2
ENSG00000264010	2
ENSG00000253778	8
ENSG00000251718	2
ENSG00000239899	2
ENSG00000221255	2
ENSG00000253568	8
ENSG00000047056	10
ENSG00000277446	2
ENSG00000205333	8
ENSG00000237261	2
ENSG00000251704	2
ENSG00000233115	8
ENSG00000238371	2
ENSG00000243541	2
ENSG00000222842	2
ENSG00000202160	2
ENSG00000265056	2
ENSG00000276733	2
ENSG00000215354	8
ENSG00000266059	2
ENSG00000225781	7
ENSG00000251859	2
ENSG00000221910	7
ENSG00000212455	2
ENSG00000200763	2
ENSG00000221989	7
ENSG00000174527	12
ENSG00000223145	2
ENSG00000222616	2
ENSG00000198822	7
ENSG00000207170	2
ENSG00000254229	8
ENSG00000265172	2
ENSG00000238503	2
ENSG00000264089	2
ENSG00000266738	2
ENSG00000207183	2
ENSG00000239706	3
ENSG00000227013	8
ENSG00000202430	2
ENSG00000264370	2
ENSG00000264192	2
ENSG00000253881	8
ENSG00000206882	2
ENSG00000176485	11
ENSG00000243847	2
ENSG00000222232	2
ENSG00000251805	2
ENSG00000145016	3
ENSG00000265321	2
ENSG00000277035	2
ENSG00000207187	2
ENSG00000206951	2
ENSG00000222940	2
ENSG00000201671	2
ENSG00000207218	2
ENSG00000255459	8
ENSG00000207255	2
ENSG00000166398	19
ENSG00000207948	16
ENSG00000265301	2
ENSG00000221305	8
ENSG00000280163	16
ENSG00000264352	2
ENSG00000244427	8
ENSG00000252756	2
ENSG00000223245	2
ENSG00000254311	8
ENSG00000239396	2
ENSG00000212204	2
ENSG00000249188	8
ENSG00000168701	16
ENSG00000150455	11
ENSG00000252246	2
ENSG00000128482	17
ENSG00000242699	2
ENSG00000273913	2
ENSG00000253893	8
ENSG00000200550	2
ENSG00000256560	12
ENSG00000199603	2
ENSG00000278764	2
ENSG00000268955	8
ENSG00000255655	12
ENSG00000221300	2
ENSG00000207411	2
ENSG00000251889	2
ENSG00000202344	2
ENSG00000170289	8
ENSG00000274520	2
ENSG00000091073	7
ENSG00000242158	2
ENSG00000212175	2
ENSG00000207548	2
ENSG00000110906	12
ENSG00000277311	2
ENSG00000207798	2
ENSG00000211520	2
ENSG00000266078	2
ENSG00000199395	2
ENSG00000200807	2
ENSG00000276229	2
ENSG00000277809	2
ENSG00000276048	2
ENSG00000274547	2
ENSG00000200101	2
ENSG00000222251	2
ENSG00000239189	2
ENSG00000238493	2
ENSG00000200086	2
ENSG00000252726	2
ENSG00000225871	1
ENSG00000266097	2
ENSG00000241625	2
ENSG00000212168	2
ENSG00000223489	1
ENSG00000264994	2
ENSG00000202227	2
ENSG00000265145	2
ENSG00000222224	2
ENSG00000118655	1
ENSG00000252934	2
ENSG00000265706	2
ENSG00000251942	2
ENSG00000199964	2
ENSG00000275588	2
ENSG00000222685	2
ENSG00000207923	2
ENSG00000277396	2
ENSG00000278523	2
ENSG00000252718	2
ENSG00000265126	17
ENSG00000272025	2
ENSG00000012779	10
ENSG00000239958	2
ENSG00000235979	17
ENSG00000201076	2
ENSG00000105639	19
ENSG00000264975	2
ENSG00000120471	11
ENSG00000252436	2
ENSG00000202195	2
ENSG00000212036	2
ENSG00000252804	2
ENSG00000135723	16
ENSG00000206915	2
ENSG00000264071	2
ENSG00000200779	2
ENSG00000230546	1
ENSG00000221638	2
ENSG00000213262	1
ENSG00000184140	15
ENSG00000238410	2
ENSG00000252414	2
ENSG00000232536	1
ENSG00000182854	15
ENSG00000264525	2
ENSG00000200028	2
ENSG00000200488	2
ENSG00000263909	2
ENSG00000222536	2
ENSG00000137875	15
ENSG00000227078	17
ENSG00000241720	1
ENSG00000202423	2
ENSG00000163900	3
ENSG00000242118	2
ENSG00000189343	17
ENSG00000244534	2
ENSG00000252897	2
ENSG00000235526	1
ENSG00000200048	2
ENSG00000212378	2
ENSG00000231477	17
ENSG00000228347	1
ENSG00000252892	2
ENSG00000201311	2
ENSG00000228331	17
ENSG00000241524	2
ENSG00000276975	1
ENSG00000133316	11
ENSG00000201010	2
ENSG00000200701	2
ENSG00000179148	17
ENSG00000251947	2
ENSG00000277764	2
ENSG00000069869	15
ENSG00000200890	2
ENSG00000199295	2
ENSG00000265507	2
ENSG00000166170	14
ENSG00000241159	2
ENSG00000265003	2
ENSG00000200563	2
ENSG00000264793	2
ENSG00000168484	8
ENSG00000222835	2
ENSG00000212140	2
ENSG00000276670	2
ENSG00000238619	2
ENSG00000277591	2
ENSG00000275655	2
ENSG00000264857	2
ENSG00000232610	3
ENSG00000201070	2
ENSG00000222724	2
ENSG00000252845	2
ENSG00000238719	2
ENSG00000207249	2
ENSG00000173950	3
ENSG00000212283	2
ENSG00000273515	2
ENSG00000126214	14
ENSG00000207087	2
ENSG00000222923	2
ENSG00000264934	2
ENSG00000265965	2
ENSG00000277628	2
ENSG00000221055	2
ENSG00000264833	2
ENSG00000207383	2
ENSG00000238830	2
ENSG00000236012	1
ENSG00000266063	2
ENSG00000202427	2
ENSG00000206726	2
ENSG00000201805	2
ENSG00000270911	1
ENSG00000212182	2
ENSG00000272824	1
ENSG00000243029	2
ENSG00000239185	2
ENSG00000134200	1
ENSG00000202046	2
ENSG00000206963	2
ENSG00000265429	2
ENSG00000243510	2
ENSG00000266139	2
ENSG00000251900	2
ENSG00000252742	2
ENSG00000238788	2
ENSG00000223118	2
ENSG00000151148	12
ENSG00000252674	2
ENSG00000240183	2
ENSG00000200432	2
ENSG00000263813	2
ENSG00000251956	2
ENSG00000251976	2
ENSG00000238379	2
ENSG00000222394	2
ENSG00000274711	2
ENSG00000251973	2
ENSG00000180611	3
ENSG00000222921	2
ENSG00000222826	2
ENSG00000206901	2
ENSG00000200718	2
ENSG00000200287	2
ENSG00000182446	17
ENSG00000201892	2
ENSG00000143442	1
ENSG00000252015	2
ENSG00000207225	2
ENSG00000113073	5
ENSG00000277306	2
ENSG00000223812	3
ENSG00000207161	2
ENSG00000200250	2
ENSG00000252688	2
ENSG00000222068	2
ENSG00000251905	2
ENSG00000206718	2
ENSG00000200377	2
ENSG00000253083	2
ENSG00000223197	2
ENSG00000222404	2
ENSG00000276706	2
ENSG00000223290	2
ENSG00000244372	2
ENSG00000200708	2
ENSG00000202029	2
ENSG00000199884	2
ENSG00000238570	2
ENSG00000271924	2
ENSG00000200902	2
ENSG00000240977	2
ENSG00000243723	2
ENSG00000212410	2
ENSG00000275141	2
ENSG00000202074	2
ENSG00000207117	2
ENSG00000165325	11
ENSG00000212425	2
ENSG00000252779	2
ENSG00000165995	10
ENSG00000200121	2
ENSG00000131845	19
ENSG00000241074	2
ENSG00000221498	2
ENSG00000222418	2
ENSG00000199866	2
ENSG00000239041	2
ENSG00000135740	16
ENSG00000222509	2
ENSG00000215973	2
ENSG00000266705	2
ENSG00000266808	2
ENSG00000277948	2
ENSG00000264725	2
ENSG00000201813	2
ENSG00000200650	2
ENSG00000224563	3
ENSG00000222845	2
ENSG00000207951	2
ENSG00000199626	2
ENSG00000252517	2
ENSG00000206866	2
ENSG00000119231	3
ENSG00000252130	2
ENSG00000212167	2
ENSG00000201649	2
ENSG00000213096	19
ENSG00000252027	2
ENSG00000276200	2
ENSG00000280636	2
ENSG00000202216	2
ENSG00000207319	2
ENSG00000242121	2
ENSG00000199251	2
ENSG00000265694	2
ENSG00000201875	2
ENSG00000199348	2
ENSG00000202164	2
ENSG00000238698	2
ENSG00000276123	2
ENSG00000222317	2
ENSG00000266354	2
